year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,dui,felony,misdemeanor,dui_rate,felony_rate,misdemeanor_rate
2010,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,54103,,521.0,1081.0,,963.0,1998.0
2010,5,9.0,Brown,8,Central,Mostly Urban,41.1,6919,,24.0,86.0,,346.9,1243.0
2010,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34959,,93.0,460.0,,266.0,1315.8
2010,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5096,,57.0,34.0,,1118.5,667.2
2010,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15392,,67.0,247.0,,435.3,1604.7
2010,9,17.0,Cass,8,Central,Mostly Rural,52.1,13638,,159.0,186.0,,1165.9,1363.8
2010,10,19.0,Champaign,6,Central,Mostly Urban,12.7,201541,,2166.0,1453.0,,1074.7,720.9
2010,11,21.0,Christian,4,Central,Mostly Urban,43.5,34764,,223.0,501.0,,641.5,1441.1
2010,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16291,,100.0,233.0,,613.8,1430.2
2010,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13827,,90.0,140.0,,650.9,1012.5
2010,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37840,,163.0,316.0,,430.8,835.1
2010,15,29.0,Coles,5,Central,Mostly Urban,24.3,53868,,633.0,849.0,,1175.1,1576.1
2010,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5199166,,30270.0,189155.0,,582.2,3638.2
2010,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19802,,198.0,270.0,,999.9,1363.5
2010,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11053,,61.0,156.0,,551.9,1411.4
2010,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,105147,,830.0,1923.0,,789.4,1828.9
2010,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16590,,178.0,267.0,,1072.9,1609.4
2010,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19982,,130.0,137.0,,650.6,685.6
2010,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,918029,,2858.0,8234.0,,311.3,896.9
2010,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18507,,215.0,350.0,,1161.7,1891.2
2010,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6734,,44.0,49.0,,653.4,727.7
2010,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34223,,256.0,593.0,,748.0,1732.8
2010,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22130,,216.0,232.0,,976.1,1048.4
2010,27,53.0,Ford,11,Central,Mostly Urban,41.8,14081,,89.0,219.0,,632.1,1555.3
2010,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,40035,,486.0,586.0,,1213.9,1463.7
2010,29,57.0,Fulton,9,Central,Mostly Rural,60.0,37074,,229.0,762.0,,617.7,2055.3
2010,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5574,,58.0,116.0,,1040.5,2081.1
2010,31,61.0,Greene,7,Central,Mostly Rural,70.8,13890,,125.0,209.0,,899.9,1504.7
2010,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50152,,261.0,833.0,,520.4,1661.0
2010,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8446,,97.0,68.0,,1148.5,805.1
2010,34,67.0,Hancock,9,Central,Mostly Rural,71.0,19091,,69.0,122.0,,361.4,639.0
2010,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4318,,61.0,70.0,,1412.7,1621.1
2010,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7343,,75.0,146.0,,1021.4,1988.3
2010,37,73.0,Henry,14,Central,Mostly Rural,50.3,50453,,454.0,528.0,,899.8,1046.5
2010,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29701,,147.0,379.0,,494.9,1276.1
2010,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60376,,789.0,738.0,,1306.8,1222.3
2010,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9725,,43.0,84.0,,442.2,863.8
2010,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38759,,580.0,651.0,,1496.4,1679.6
2010,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22970,,196.0,493.0,,853.3,2146.3
2010,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22648,,129.0,270.0,,569.6,1192.2
2010,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12608,,71.0,94.0,,563.1,745.6
2010,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,516144,,3210.0,6584.0,,621.9,1275.6
2010,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,113419,,681.0,1671.0,,600.4,1473.3
2010,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,115377,,414.0,1286.0,,358.8,1114.6
2010,48,95.0,Knox,9,Central,Mostly Urban,24.3,52913,,586.0,1058.0,,1107.5,1999.5
2010,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704192,,4395.0,6604.0,,624.1,937.8
2010,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,113816,,637.0,1611.0,,559.7,1415.4
2010,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16940,,224.0,305.0,,1322.3,1800.5
2010,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35976,,296.0,519.0,,822.8,1442.6
2010,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38856,,364.0,542.0,,936.8,1394.9
2010,54,107.0,Logan,11,Central,Mostly Urban,39.9,30284,,222.0,422.0,,733.1,1393.5
2010,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32628,,300.0,781.0,,919.5,2393.6
2010,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,309061,,1310.0,2986.0,,423.9,966.2
2010,57,113.0,McLean,11,Central,Mostly Urban,16.5,169810,,1224.0,2411.0,,720.8,1419.8
2010,58,115.0,Macon,6,Central,Mostly Urban,15.3,110784,,1877.0,1453.0,,1694.3,1311.6
2010,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47799,,280.0,463.0,,585.8,968.6
2010,60,119.0,Madison,3,Southern,Mostly Urban,13.3,269346,,2943.0,7451.0,,1092.6,2766.3
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39419,,378.0,463.0,,958.9,1174.6
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,12629,,45.0,148.0,,356.3,1171.9
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,14651,,128.0,225.0,,873.7,1535.7
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15380,,139.0,274.0,,903.8,1781.5
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,12696,,36.0,100.0,,283.6,787.6
2010,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16410,,138.0,219.0,,841.0,1334.6
2010,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,32997,,148.0,385.0,,448.5,1166.8
2010,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30095,,213.0,692.0,,707.8,2299.4
2010,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35505,,174.0,597.0,,490.1,1681.5
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14860,,54.0,81.0,,363.4,545.1
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,53423,,207.0,554.0,,387.5,1037.0
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,186221,,1313.0,2496.0,,705.1,1340.3
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22315,,123.0,307.0,,551.2,1375.8
2010,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16709,,42.0,97.0,,251.4,580.5
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,16394,,109.0,281.0,,664.9,1714.0
2010,76,151.0,Pope,1,Southern,Completely Rural,100.0,4470,,70.0,56.0,,1566.0,1252.8
2010,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6122,,105.0,101.0,,1715.1,1649.8
2010,78,155.0,Putnam,10,Central,Completely Rural,100.0,6012,,21.0,88.0,,349.3,1463.7
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33463,,181.0,409.0,,540.9,1222.2
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16194,,168.0,223.0,,1037.4,1377.1
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147616,,1176.0,1824.0,,796.7,1235.6
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,270342,,1212.0,7979.0,,448.3,2951.4
2010,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24901,,406.0,374.0,,1630.5,1501.9
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,197767,,918.0,1613.0,,464.2,815.6
2010,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7535,,49.0,71.0,,650.3,942.3
2010,86,171.0,Scott,7,Central,Completely Rural,100.0,5327,,30.0,34.0,,563.2,638.3
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22358,,128.0,249.0,,572.5,1113.7
2010,88,175.0,Stark,10,Central,Completely Rural,100.0,5970,,25.0,45.0,,418.8,753.8
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,47607,,311.0,1146.0,,653.3,2407.2
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,135486,,715.0,1306.0,,527.7,963.9
2010,91,181.0,Union,1,Southern,Mostly Rural,65.9,17735,,213.0,210.0,,1201.0,1184.1
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,81639,,714.0,938.0,,874.6,1149.0
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11916,,100.0,182.0,,839.2,1527.4
2010,94,187.0,Warren,9,Central,Mostly Urban,45.5,17719,,174.0,366.0,,982.0,2065.6
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14712,,70.0,218.0,,475.8,1481.8
2010,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16738,,164.0,131.0,,979.8,782.7
2010,97,193.0,White,2,Southern,Mostly Rural,62.0,14600,,155.0,234.0,,1061.6,1602.7
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,58478,,446.0,487.0,,762.7,832.8
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,678818,,2679.0,4097.0,,394.7,603.5
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,66432,,547.0,846.0,,823.4,1273.5
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,295088,,3911.0,5092.0,,1325.4,1725.6
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38670,,133.0,239.0,,343.9,618.1
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,67201,,800.0,584.0,,1190.5,869.0
2011,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7992,,72.0,55.0,,900.9,688.2
2011,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17724,,112.0,159.0,,631.9,897.1
2011,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,54132,,368.0,853.0,,679.8,1575.8
2011,5,9.0,Brown,8,Central,Mostly Urban,41.1,6879,,38.0,51.0,,552.4,741.4
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34623,,94.0,439.0,,271.5,1267.9
2011,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5048,,54.0,49.0,,1069.7,970.7
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15226,,62.0,249.0,,407.2,1635.4
2011,9,17.0,Cass,8,Central,Mostly Rural,52.1,13632,,103.0,159.0,,755.6,1166.4
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,203174,,2143.0,1392.0,,1054.8,685.1
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,34699,,202.0,530.0,,582.1,1527.4
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16200,,108.0,258.0,,666.7,1592.6
2011,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13725,,105.0,133.0,,765.0,969.0
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,38023,,213.0,351.0,,560.2,923.1
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,53620,,586.0,769.0,,1092.9,1434.2
2011,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5219977,,29713.0,171256.0,,569.2,3280.8
2011,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19773,,186.0,264.0,,940.7,1335.2
2011,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11079,,67.0,143.0,,604.7,1290.7
2011,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104438,,902.0,2134.0,,863.7,2043.3
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16546,,151.0,187.0,,912.6,1130.2
2011,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19867,,89.0,164.0,,448.0,825.5
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,924852,,2848.0,7608.0,,307.9,822.6
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18387,,186.0,240.0,,1011.6,1305.3
2011,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6668,,60.0,49.0,,899.8,734.9
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34265,,240.0,473.0,,700.4,1380.4
2011,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22374,,191.0,231.0,,853.7,1032.4
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,13878,,121.0,189.0,,871.9,1361.9
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,40027,,500.0,479.0,,1249.2,1196.7
2011,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36907,,293.0,675.0,,793.9,1828.9
2011,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5490,,60.0,101.0,,1092.9,1839.7
2011,31,61.0,Greene,7,Central,Mostly Rural,70.8,13856,,118.0,212.0,,851.6,1530.0
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50095,,204.0,790.0,,407.2,1577.0
2011,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8423,,77.0,43.0,,914.2,510.5
2011,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18997,,67.0,99.0,,352.7,521.1
2011,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4293,,55.0,140.0,,1281.2,3261.1
2011,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7215,,106.0,129.0,,1469.2,1787.9
2011,37,73.0,Henry,14,Central,Mostly Rural,50.3,50283,,440.0,611.0,,875.0,1215.1
2011,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29497,,165.0,430.0,,559.4,1457.8
2011,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60365,,702.0,723.0,,1162.9,1197.7
2011,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9753,,55.0,140.0,,563.9,1435.5
2011,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38749,,471.0,559.0,,1215.5,1442.6
2011,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22852,,226.0,494.0,,989.0,2161.7
2011,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22635,,100.0,228.0,,441.8,1007.3
2011,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12854,,63.0,90.0,,490.1,700.2
2011,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,519211,,3137.0,5966.0,,604.2,1149.1
2011,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,113513,,698.0,1583.0,,614.9,1394.6
2011,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,116813,,430.0,1224.0,,368.1,1047.8
2011,48,95.0,Knox,9,Central,Mostly Urban,24.3,52699,,587.0,981.0,,1113.9,1861.5
2011,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,701647,,4344.0,5826.0,,619.1,830.3
2011,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,113521,,663.0,1665.0,,584.0,1466.7
2011,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16899,,213.0,272.0,,1260.4,1609.6
2011,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35597,,254.0,503.0,,713.5,1413.0
2011,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38803,,346.0,517.0,,891.7,1332.4
2011,54,107.0,Logan,11,Central,Mostly Urban,39.9,30269,,174.0,464.0,,574.8,1532.9
2011,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32511,,289.0,748.0,,888.9,2300.8
2011,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,308433,,1341.0,2821.0,,434.8,914.6
2011,57,113.0,McLean,11,Central,Mostly Urban,16.5,170893,,1147.0,2129.0,,671.2,1245.8
2011,58,115.0,Macon,6,Central,Mostly Urban,15.3,110671,,1814.0,1369.0,,1639.1,1237.0
2011,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47734,,251.0,611.0,,525.8,1280.0
2011,60,119.0,Madison,3,Southern,Mostly Urban,13.3,268650,,2823.0,7423.0,,1050.8,2763.1
2011,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39140,,394.0,394.0,,1006.6,1006.6
2011,62,123.0,Marshall,10,Central,Completely Rural,100.0,12477,,45.0,83.0,,360.7,665.2
2011,63,125.0,Mason,8,Central,Mostly Rural,77.5,14469,,113.0,163.0,,781.0,1126.5
2011,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15279,,190.0,288.0,,1243.5,1884.9
2011,65,129.0,Menard,8,Central,Mostly Rural,75.7,12697,,29.0,90.0,,228.4,708.8
2011,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16316,,110.0,178.0,,674.2,1091.0
2011,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33214,,134.0,327.0,,403.4,984.5
2011,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29860,,207.0,640.0,,693.2,2143.3
2011,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35479,,193.0,580.0,,544.0,1634.8
2011,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14855,,69.0,90.0,,464.5,605.9
2011,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,53070,,202.0,552.0,,380.6,1040.1
2011,72,143.0,Peoria,10,Central,Mostly Urban,14.6,186741,,1236.0,2361.0,,661.9,1264.3
2011,73,145.0,Perry,20,Southern,Mostly Urban,43.6,22262,,154.0,336.0,,691.8,1509.3
2011,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16677,,55.0,117.0,,329.8,701.6
2011,75,149.0,Pike,8,Central,Mostly Rural,72.3,16346,,79.0,185.0,,483.3,1131.8
2011,76,151.0,Pope,1,Southern,Completely Rural,100.0,4494,,53.0,47.0,,1179.4,1045.8
2011,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5981,,87.0,65.0,,1454.6,1086.8
2011,78,155.0,Putnam,10,Central,Completely Rural,100.0,5975,,39.0,158.0,,652.7,2644.4
2011,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33419,,181.0,388.0,,541.6,1161.0
2011,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16189,,130.0,229.0,,803.0,1414.5
2011,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147462,,1181.0,1837.0,,800.9,1245.7
2011,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,270006,,1911.0,7543.0,,707.8,2793.6
2011,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24903,,386.0,320.0,,1550.0,1285.0
2011,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199016,,1119.0,1780.0,,562.3,894.4
2011,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7462,,48.0,43.0,,643.3,576.3
2011,86,171.0,Scott,7,Central,Completely Rural,100.0,5228,,19.0,25.0,,363.4,478.2
2011,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22281,,208.0,291.0,,933.5,1306.0
2011,88,175.0,Stark,10,Central,Completely Rural,100.0,5842,,26.0,43.0,,445.1,736.0
2011,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,47319,,331.0,1038.0,,699.5,2193.6
2011,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,135839,,715.0,1415.0,,526.4,1041.7
2011,91,181.0,Union,1,Southern,Mostly Rural,65.9,17695,,203.0,186.0,,1147.2,1051.1
2011,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,81407,,759.0,1057.0,,932.4,1298.4
2011,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11793,,130.0,161.0,,1102.3,1365.2
2011,94,187.0,Warren,9,Central,Mostly Urban,45.5,17839,,193.0,325.0,,1081.9,1821.9
2011,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14574,,68.0,139.0,,466.6,953.8
2011,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16658,,208.0,182.0,,1248.6,1092.6
2011,97,193.0,White,2,Southern,Mostly Rural,62.0,14590,,159.0,284.0,,1089.8,1946.5
2011,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,58272,,451.0,450.0,,774.0,772.2
2011,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,680799,,2537.0,4024.0,,372.7,591.1
2011,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,66726,,589.0,811.0,,882.7,1215.4
2011,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,293634,,3634.0,4285.0,,1237.6,1459.3
2011,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38849,,173.0,292.0,,445.3,751.6
2012,1,1.0,Adams,8,Central,Mostly Urban,32.6,67135,,809.0,569.0,,1205.0,847.5
2012,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7719,,94.0,132.0,,1217.8,1710.1
2012,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17534,,105.0,88.0,,598.8,501.9
2012,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53750,,257.0,844.0,,478.1,1570.2
2012,5,9.0,Brown,8,Central,Mostly Urban,41.1,6888,,23.0,67.0,,333.9,972.7
2012,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34345,,82.0,408.0,,238.8,1187.9
2012,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4985,,45.0,79.0,,902.7,1584.8
2012,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15119,,73.0,223.0,,482.8,1475.0
2012,9,17.0,Cass,8,Central,Mostly Rural,52.1,13434,,149.0,282.0,,1109.1,2099.2
2012,10,19.0,Champaign,6,Central,Mostly Urban,12.7,204626,,2116.0,1523.0,,1034.1,744.3
2012,11,21.0,Christian,4,Central,Mostly Urban,43.5,34516,,184.0,523.0,,533.1,1515.2
2012,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16258,,101.0,248.0,,621.2,1525.4
2012,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13715,,92.0,155.0,,670.8,1130.1
2012,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37912,,167.0,268.0,,440.5,706.9
2012,15,29.0,Coles,5,Central,Mostly Urban,24.3,53314,,486.0,842.0,,911.6,1579.3
2012,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5240505,,31188.0,165049.0,,595.1,3149.5
2012,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19587,,194.0,269.0,,990.5,1373.4
2012,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10949,,84.0,149.0,,767.2,1360.9
2012,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104360,,868.0,1923.0,,831.7,1842.7
2012,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16490,,122.0,286.0,,739.8,1734.4
2012,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19886,,121.0,181.0,,608.5,910.2
2012,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,928823,,2495.0,7170.0,,268.6,771.9
2012,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18154,,215.0,303.0,,1184.3,1669.1
2012,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6721,,55.0,64.0,,818.3,952.2
2012,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34270,,222.0,391.0,,647.8,1140.9
2012,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22157,,269.0,308.0,,1214.1,1390.1
2012,27,53.0,Ford,11,Central,Mostly Urban,41.8,13878,,111.0,186.0,,799.8,1340.3
2012,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39862,,498.0,620.0,,1249.3,1555.4
2012,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36585,,269.0,668.0,,735.3,1825.9
2012,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5391,,55.0,96.0,,1020.2,1780.7
2012,31,61.0,Greene,7,Central,Mostly Rural,70.8,13657,,86.0,165.0,,629.7,1208.2
2012,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50159,,265.0,1018.0,,528.3,2029.5
2012,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8387,,85.0,86.0,,1013.5,1025.4
2012,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18828,,65.0,113.0,,345.2,600.2
2012,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4280,,80.0,100.0,,1869.2,2336.4
2012,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7043,,86.0,180.0,,1221.1,2555.7
2012,37,73.0,Henry,14,Central,Mostly Rural,50.3,50252,,449.0,547.0,,893.5,1088.5
2012,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29267,,197.0,341.0,,673.1,1165.1
2012,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59063,,760.0,832.0,,1286.8,1408.7
2012,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9671,,83.0,99.0,,858.2,1023.7
2012,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38658,,603.0,714.0,,1559.8,1847.0
2012,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22683,,172.0,561.0,,758.3,2473.2
2012,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22540,,88.0,175.0,,390.4,776.4
2012,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12860,,62.0,90.0,,482.1,699.8
2012,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,520885,,2941.0,6045.0,,564.6,1160.5
2012,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,112980,,662.0,1697.0,,585.9,1502.0
2012,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,118257,,410.0,1231.0,,346.7,1041.0
2012,48,95.0,Knox,9,Central,Mostly Urban,24.3,52297,,607.0,1064.0,,1160.7,2034.5
2012,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,702213,,3863.0,5792.0,,550.1,824.8
2012,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,112913,,612.0,1617.0,,542.0,1432.1
2012,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16725,,207.0,263.0,,1237.7,1572.5
2012,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35207,,232.0,406.0,,659.0,1153.2
2012,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38510,,349.0,703.0,,906.3,1825.5
2012,54,107.0,Logan,11,Central,Mostly Urban,39.9,30357,,193.0,554.0,,635.8,1824.9
2012,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32550,,232.0,727.0,,712.7,2233.5
